"","Year","Gender_Female","Type_code","Total"
"930",2008,1,"Causes",14
"931",2008,1,"Causes",103
"932",2008,1,"Causes",4
"933",2008,1,"Causes",73
"934",2008,1,"Causes",1
"935",2008,1,"Causes",6
"936",2008,1,"Causes",1
"937",2008,1,"Causes",1
"938",2008,1,"Causes",8
"939",2008,1,"Causes",2
"940",2008,1,"Causes",38
"941",2008,1,"Causes",71
"942",2008,1,"Causes",2
"943",2008,1,"Causes",204
"944",2008,1,"Causes",57
"945",2008,1,"Causes",1
"946",2008,1,"Causes",15
"947",2008,1,"Causes",5
"948",2008,1,"Causes",1
"949",2008,1,"Causes",9
"950",2008,1,"Causes",38
"951",2008,1,"Causes",114
"952",2008,1,"Causes",2
"953",2008,1,"Causes",1
"954",2008,1,"Causes",6
"955",2008,1,"Causes",13
"956",2009,1,"Causes",6
"957",2009,1,"Causes",1
"958",2009,1,"Causes",9
"959",2009,1,"Causes",50
"960",2009,1,"Causes",7
"961",2009,1,"Causes",11
"962",2009,1,"Causes",3
"963",2009,1,"Causes",24
"964",2009,1,"Causes",2
"965",2009,1,"Causes",14
"966",2009,1,"Causes",21
"967",2009,1,"Causes",3
"968",2009,1,"Causes",75
"969",2009,1,"Causes",2
"970",2009,1,"Causes",4
"971",2009,1,"Causes",92
"972",2009,1,"Causes",34
"973",2009,1,"Causes",14
"974",2009,1,"Causes",3
"975",2009,1,"Causes",370
"976",2009,1,"Causes",23
"977",2009,1,"Causes",7
"978",2009,1,"Causes",11
"979",2009,1,"Causes",146
"980",2009,1,"Causes",7
"981",2009,1,"Causes",132
"982",2009,1,"Causes",1
"983",2009,1,"Causes",81
"984",2009,1,"Causes",435
"985",2009,1,"Causes",19
"986",2009,1,"Causes",1
"987",2009,1,"Causes",8
"988",2009,1,"Causes",360
"989",2009,1,"Causes",65
"990",2009,1,"Causes",20
"991",2009,1,"Causes",4
"992",2009,1,"Causes",3
"993",2009,1,"Causes",65
"994",2009,1,"Causes",78
"995",2009,1,"Causes",5
"996",2009,1,"Causes",1
"997",2009,1,"Causes",297
"998",2009,1,"Causes",15
"999",2009,1,"Causes",10
"1000",2009,1,"Causes",4
"1001",2009,1,"Causes",290
"1002",2009,1,"Causes",11
"1003",2009,1,"Causes",2
"1004",2009,1,"Causes",1
"1005",2009,1,"Causes",7
"1006",2009,1,"Causes",15
"1007",2009,1,"Causes",18
"1008",2009,1,"Causes",8
"1009",2009,1,"Causes",124
"1010",2009,1,"Causes",12
"1011",2009,1,"Causes",88
"1012",2009,1,"Causes",342
"1013",2009,1,"Causes",7
"1014",2009,1,"Causes",13
"1015",2009,1,"Causes",5
"1016",2009,1,"Causes",10
"1017",2009,1,"Causes",2
"1018",2009,1,"Causes",176
"1019",2009,1,"Causes",32
"1020",2009,1,"Causes",16
"1021",2009,1,"Causes",3
"1022",2009,1,"Causes",11
"1023",2009,1,"Causes",1
"1024",2009,1,"Causes",7
"1025",2009,1,"Causes",2
"1026",2009,1,"Causes",3
"1027",2009,1,"Causes",49
"1028",2009,1,"Causes",90
"1029",2009,1,"Causes",20
"1030",2009,1,"Causes",2
"1031",2009,1,"Causes",159
"1032",2009,1,"Causes",8
"1033",2009,1,"Causes",229
"1034",2009,1,"Causes",3
"1035",2009,1,"Causes",2
"1036",2009,1,"Causes",11
"1037",2009,1,"Causes",3
"1038",2009,1,"Causes",90
"1039",2009,1,"Causes",6
"1040",2009,1,"Causes",5
"1041",2009,1,"Causes",17
"1042",2009,1,"Causes",45
"1043",2009,1,"Causes",24
"1044",2009,1,"Causes",5
"1045",2009,1,"Causes",1
"1046",2009,1,"Causes",5
"1047",2009,1,"Causes",37
"1048",2009,1,"Causes",19
"1049",2009,1,"Causes",49
"1050",2010,1,"Causes",2
"1051",2010,1,"Causes",2
"1052",2010,1,"Causes",24
"1053",2010,1,"Causes",39
"1054",2010,1,"Causes",2
"1055",2010,1,"Causes",20
"1056",2010,1,"Causes",24
"1057",2010,1,"Causes",2
"1058",2010,1,"Causes",15
"1059",2010,1,"Causes",86
"1060",2010,1,"Causes",2
"1061",2010,1,"Causes",417
"1062",2010,1,"Causes",32
"1063",2010,1,"Causes",43
"1064",2010,1,"Causes",8
"1065",2010,1,"Causes",26
"1066",2010,1,"Causes",34
"1067",2010,1,"Causes",260
"1068",2010,1,"Causes",4
"1069",2010,1,"Causes",144
"1070",2010,1,"Causes",38
"1071",2010,1,"Causes",74
"1072",2010,1,"Causes",2
"1073",2010,1,"Causes",10
"1074",2010,1,"Causes",36
"1075",2010,1,"Causes",24
"1076",2010,1,"Causes",8
"1077",2010,1,"Causes",22
"1078",2010,1,"Causes",13
"1079",2010,1,"Causes",143
"1080",2010,1,"Causes",452
"1081",2010,1,"Causes",143
"1082",2010,1,"Causes",9
"1083",2010,1,"Causes",109
"1084",2010,1,"Causes",6
"1085",2010,1,"Causes",15
"1086",2010,1,"Causes",8
"1087",2010,1,"Causes",3
"1088",2010,1,"Causes",7
"1089",2010,1,"Causes",12
"1090",2010,1,"Causes",153
"1091",2010,1,"Causes",25
"1092",2010,1,"Causes",4
"1093",2010,1,"Causes",106
"1094",2010,1,"Causes",8
"1095",2010,1,"Causes",5
"1096",2010,1,"Causes",16
"1097",2010,1,"Causes",338
"1098",2010,1,"Causes",7
"1099",2010,1,"Causes",102
"1100",2010,1,"Causes",28
"1101",2010,1,"Causes",36
"1102",2010,1,"Causes",7
"1103",2010,1,"Causes",308
"1104",2010,1,"Causes",47
"1105",2010,1,"Causes",19
"1106",2010,1,"Causes",14
"1107",2010,1,"Causes",20
"1108",2010,1,"Causes",284
"1109",2010,1,"Causes",8
"1110",2010,1,"Causes",7
"1111",2010,1,"Causes",18
"1112",2010,1,"Causes",5
"1113",2010,1,"Causes",2
"1114",2010,1,"Causes",3
"1115",2010,1,"Causes",1
"1116",2010,1,"Causes",33
"1117",2010,1,"Causes",62
"1118",2010,1,"Causes",5
"1119",2010,1,"Causes",8
"1120",2010,1,"Causes",250
"1121",2010,1,"Causes",6
"1122",2010,1,"Causes",12
"1123",2010,1,"Causes",3
"1124",2010,1,"Causes",102
"1125",2010,1,"Causes",3
"1126",2010,1,"Causes",52
"1127",2010,1,"Causes",1
"1128",2010,1,"Causes",95
"1129",2010,1,"Causes",2
"1130",2010,1,"Causes",6
"1131",2010,1,"Causes",1
"1132",2010,1,"Causes",53
"1133",2010,1,"Causes",37
"1134",2010,1,"Causes",10
"1135",2010,1,"Causes",5
"1136",2010,1,"Causes",2
"1137",2010,1,"Causes",3
"1138",2010,1,"Causes",1
"1139",2010,1,"Causes",196
"1140",2010,1,"Causes",29
"1141",2010,1,"Causes",1
"1142",2010,1,"Causes",8
"1143",2010,1,"Causes",5
"1144",2010,1,"Causes",72
"1145",2011,1,"Causes",5
"1146",2011,1,"Causes",17
"1147",2011,1,"Causes",12
"1148",2011,1,"Causes",2
"1149",2011,1,"Causes",15
"1150",2011,1,"Causes",35
"1151",2011,1,"Causes",3
"1152",2011,1,"Causes",1
"1153",2011,1,"Causes",20
"1154",2011,1,"Causes",22
"1155",2011,1,"Causes",10
"1156",2011,1,"Causes",1
"1157",2011,1,"Causes",201
"1158",2011,1,"Causes",11
"1159",2011,1,"Causes",140
"1160",2011,1,"Causes",5
"1161",2011,1,"Causes",40
"1162",2011,1,"Causes",7
"1163",2011,1,"Causes",470
"1164",2011,1,"Causes",15
"1165",2011,1,"Causes",62
"1166",2011,1,"Causes",142
"1167",2011,1,"Causes",5
"1168",2011,1,"Causes",79
"1169",2011,1,"Causes",33
"1170",2011,1,"Causes",253
"1171",2011,1,"Causes",516
"1172",2011,1,"Causes",1
"1173",2011,1,"Causes",102
"1174",2011,1,"Causes",121
"1175",2011,1,"Causes",26
"1176",2011,1,"Causes",7
"1177",2011,1,"Causes",7
"1178",2011,1,"Causes",32
"1179",2011,1,"Causes",2
"1180",2011,1,"Causes",3
"1181",2011,1,"Causes",4
"1182",2011,1,"Causes",9
"1183",2011,1,"Causes",64
"1184",2011,1,"Causes",151
"1185",2011,1,"Causes",3
"1186",2011,1,"Causes",8
"1187",2011,1,"Causes",25
"1188",2011,1,"Causes",15
"1189",2011,1,"Causes",108
"1190",2011,1,"Causes",1
"1191",2011,1,"Causes",2
"1192",2011,1,"Causes",7
"1193",2011,1,"Causes",17
"1194",2011,1,"Causes",21
"1195",2011,1,"Causes",2
"1196",2011,1,"Causes",288
"1197",2011,1,"Causes",1
"1198",2011,1,"Causes",149
"1199",2011,1,"Causes",2
"1200",2011,1,"Causes",33
"1201",2011,1,"Causes",14
"1202",2011,1,"Causes",119
"1203",2011,1,"Causes",4
"1204",2011,1,"Causes",4
"1205",2011,1,"Causes",190
"1206",2011,1,"Causes",318
"1207",2011,1,"Causes",65
"1208",2011,1,"Causes",63
"1209",2011,1,"Causes",11
"1210",2011,1,"Causes",11
"1211",2011,1,"Causes",9
"1212",2011,1,"Causes",8
"1213",2011,1,"Causes",130
"1214",2011,1,"Causes",3
"1215",2011,1,"Causes",108
"1216",2011,1,"Causes",53
"1217",2011,1,"Causes",3
"1218",2011,1,"Causes",185
"1219",2011,1,"Causes",5
"1220",2011,1,"Causes",1
"1221",2011,1,"Causes",5
"1222",2011,1,"Causes",1
"1223",2011,1,"Causes",2
"1224",2011,1,"Causes",3
"1225",2011,1,"Causes",5
"1226",2011,1,"Causes",42
"1227",2011,1,"Causes",40
"1228",2011,1,"Causes",42
"1229",2011,1,"Causes",12
"1230",2011,1,"Causes",38
"1231",2011,1,"Causes",4
"1232",2011,1,"Causes",2
"1233",2011,1,"Causes",6
"1234",2011,1,"Causes",116
"1235",2011,1,"Causes",2
"1236",2012,1,"Causes",11
"1237",2012,1,"Causes",1
"1238",2012,1,"Causes",2
"1239",2012,1,"Causes",18
"1240",2012,1,"Causes",1
"1241",2012,1,"Causes",1
"1242",2012,1,"Causes",20
"1243",2012,1,"Causes",19
"1244",2012,1,"Causes",1
"1245",2012,1,"Causes",15
"1246",2012,1,"Causes",48
"1247",2012,1,"Causes",6
"1248",2012,1,"Causes",161
"1249",2012,1,"Causes",4
"1250",2012,1,"Causes",121
"1251",2012,1,"Causes",8
"1252",2012,1,"Causes",11
"1253",2012,1,"Causes",4
"1254",2012,1,"Causes",11
"1255",2012,1,"Causes",11
"1256",2012,1,"Causes",23
"1257",2012,1,"Causes",36
"1258",2012,1,"Causes",30
"1259",2012,1,"Causes",385
"1260",2012,1,"Causes",32
"1261",2012,1,"Causes",8
"1262",2012,1,"Causes",10
"1263",2012,1,"Causes",104
"1264",2012,1,"Causes",28
"1265",2012,1,"Causes",14
"1266",2012,1,"Causes",51
"1267",2012,1,"Causes",20
"1268",2012,1,"Causes",140
"1269",2012,1,"Causes",3
"1270",2012,1,"Causes",255
"1271",2012,1,"Causes",66
"1272",2012,1,"Causes",448
"1273",2012,1,"Causes",62
"1274",2012,1,"Causes",11
"1275",2012,1,"Causes",4
"1276",2012,1,"Causes",9
"1277",2012,1,"Causes",12
"1278",2012,1,"Causes",128
"1279",2012,1,"Causes",12
"1280",2012,1,"Causes",15
"1281",2012,1,"Causes",47
"1282",2012,1,"Causes",83
"1283",2012,1,"Causes",287
"1284",2012,1,"Causes",36
"1285",2012,1,"Causes",2
"1286",2012,1,"Causes",30
"1287",2012,1,"Causes",48
"1288",2012,1,"Causes",5
"1289",2012,1,"Causes",191
"1290",2012,1,"Causes",17
"1291",2012,1,"Causes",30
"1292",2012,1,"Causes",8
"1293",2012,1,"Causes",10
"1294",2012,1,"Causes",354
"1295",2012,1,"Causes",26
"1296",2012,1,"Causes",19
"1297",2012,1,"Causes",82
"1298",2012,1,"Causes",15
"1299",2012,1,"Causes",86
"1300",2012,1,"Causes",1
"1301",2012,1,"Causes",82
"1302",2012,1,"Causes",20
"1303",2012,1,"Causes",18
"1304",2012,1,"Causes",47
"1305",2012,1,"Causes",25
"1306",2012,1,"Causes",11
"1307",2012,1,"Causes",6
"1308",2012,1,"Causes",61
"1309",2012,1,"Causes",195
"1310",2012,1,"Causes",2
"1311",2012,1,"Causes",2
"1312",2012,1,"Causes",117
"1313",2012,1,"Causes",7
"1314",2012,1,"Causes",4
"1315",2012,1,"Causes",7
"1316",2012,1,"Causes",15
"1317",2012,1,"Causes",5
"1318",2012,1,"Causes",4
"1319",2012,1,"Causes",6
"1320",2012,1,"Causes",47
"1321",2012,1,"Causes",1
"1322",2012,1,"Causes",130
"1323",2012,1,"Causes",4
"1324",2012,1,"Causes",16
"1325",2012,1,"Causes",7
"1326",2012,1,"Causes",3
"1327",2012,1,"Causes",10
"1328",2012,1,"Causes",3
"1329",2012,1,"Causes",42
"1330",2012,1,"Causes",1
"1331",2012,1,"Causes",3
"1332",2012,1,"Causes",28
"1333",2012,1,"Causes",15
"1334",2012,1,"Causes",9
"1335",2012,1,"Causes",1
"1336",2012,1,"Causes",1
"1337",2001,1,"Causes",2
"1338",2001,1,"Causes",4
"1339",2001,1,"Causes",2
"1340",2001,1,"Causes",4
"1341",2001,1,"Causes",11
"1342",2001,1,"Causes",1
"1343",2001,1,"Causes",1
"1344",2001,1,"Causes",9
"1345",2001,1,"Causes",1
"1346",2002,1,"Causes",2
"1347",2002,1,"Causes",2
"1348",2002,1,"Causes",20
"1349",2002,1,"Causes",1
"1350",2002,1,"Causes",1
"1351",2002,1,"Causes",2
"1352",2002,1,"Causes",2
"1353",2002,1,"Causes",10
"1354",2002,1,"Causes",1
"1355",2002,1,"Causes",1
"1356",2002,1,"Causes",1
"1357",2003,1,"Causes",1
"1358",2003,1,"Causes",1
"1359",2003,1,"Causes",11
"1360",2003,1,"Causes",2
"1361",2003,1,"Causes",1
"1362",2003,1,"Causes",1
"1363",2003,1,"Causes",8
"1364",2003,1,"Causes",1
"1365",2003,1,"Causes",1
"1366",2004,1,"Causes",4
"1367",2004,1,"Causes",12
"1368",2004,1,"Causes",1
"1369",2004,1,"Causes",9
"1370",2004,1,"Causes",2
"1371",2004,1,"Causes",2
"1372",2005,1,"Causes",1
"1373",2005,1,"Causes",1
"1374",2005,1,"Causes",1
"1375",2005,1,"Causes",7
"1376",2005,1,"Causes",9
"1377",2005,1,"Causes",1
"1378",2005,1,"Causes",1
"1379",2006,1,"Causes",3
"1380",2006,1,"Causes",1
"1381",2006,1,"Causes",7
"1382",2006,1,"Causes",1
"1383",2006,1,"Causes",5
"1384",2006,1,"Causes",1
"1385",2006,1,"Causes",1
"1386",2006,1,"Causes",3
"1387",2006,1,"Causes",8
"1388",2006,1,"Causes",1
"1389",2006,1,"Causes",2
"1390",2007,1,"Causes",1
"1391",2007,1,"Causes",4
"1392",2007,1,"Causes",1
"1393",2007,1,"Causes",8
"1394",2007,1,"Causes",4
"1395",2007,1,"Causes",1
"1396",2007,1,"Causes",8
"1397",2007,1,"Causes",1
"1398",2007,1,"Causes",1
"1399",2007,1,"Causes",1
"1400",2008,1,"Causes",16
"1401",2008,1,"Causes",1
"1402",2008,1,"Causes",2
"1403",2008,1,"Causes",11
"1404",2008,1,"Causes",2
"1405",2008,1,"Causes",1
"1406",2009,1,"Causes",16
"1407",2009,1,"Causes",1
"1408",2009,1,"Causes",2
"1409",2009,1,"Causes",11
"1410",2009,1,"Causes",2
"1411",2009,1,"Causes",1
"1412",2010,1,"Causes",1
"1413",2010,1,"Causes",3
"1414",2010,1,"Causes",2
"1415",2010,1,"Causes",10
"1416",2010,1,"Causes",1
"1417",2010,1,"Causes",11
"1418",2010,1,"Causes",2
"1419",2010,1,"Causes",2
"1420",2010,1,"Causes",2
"1421",2010,1,"Causes",4
"1422",2010,1,"Causes",1
"1423",2010,1,"Causes",1
"1424",2011,1,"Causes",1
"1425",2011,1,"Causes",4
"1426",2011,1,"Causes",1
"1427",2011,1,"Causes",12
"1428",2011,1,"Causes",5
"1429",2011,1,"Causes",1
"1430",2011,1,"Causes",3
"1431",2011,1,"Causes",1
"1432",2011,1,"Causes",3
"1433",2011,1,"Causes",2
"1434",2011,1,"Causes",1
"1435",2011,1,"Causes",1
"1436",2012,1,"Causes",15
"1437",2012,1,"Causes",1
"1438",2012,1,"Causes",1
"1439",2012,1,"Causes",3
"1440",2012,1,"Causes",4
"1441",2012,1,"Causes",3
"1442",2012,1,"Causes",2
"1443",2012,1,"Causes",1
"1444",2001,1,"Causes",2
"1445",2001,1,"Causes",1
"1446",2001,1,"Causes",3
"1447",2001,1,"Causes",10
"1448",2001,1,"Causes",3
"1449",2001,1,"Causes",91
"1450",2001,1,"Causes",4
"1451",2001,1,"Causes",4
"1452",2001,1,"Causes",24
"1453",2001,1,"Causes",31
"1454",2001,1,"Causes",5
"1455",2001,1,"Causes",34
"1456",2001,1,"Causes",1
"1457",2001,1,"Causes",16
"1458",2001,1,"Causes",9
"1459",2001,1,"Causes",1
"1460",2001,1,"Causes",1
"1461",2001,1,"Causes",1
"1462",2001,1,"Causes",117
"1463",2001,1,"Causes",12
"1464",2001,1,"Causes",3
"1465",2001,1,"Causes",18
"1466",2001,1,"Causes",1
"1467",2001,1,"Causes",1
"1468",2001,1,"Causes",38
"1469",2001,1,"Causes",11
"1470",2001,1,"Causes",9
"1471",2001,1,"Causes",95
"1472",2001,1,"Causes",4
"1473",2001,1,"Causes",21
"1474",2001,1,"Causes",1
"1475",2001,1,"Causes",4
"1476",2001,1,"Causes",1
"1477",2001,1,"Causes",1
"1478",2001,1,"Causes",18
"1479",2001,1,"Causes",39
"1480",2001,1,"Causes",4
"1481",2001,1,"Causes",1
"1482",2001,1,"Causes",12
"1483",2001,1,"Causes",8
"1484",2001,1,"Causes",6
"1485",2001,1,"Causes",4
"1486",2001,1,"Causes",8
"1487",2001,1,"Causes",10
"1488",2001,1,"Causes",10
"1489",2001,1,"Causes",9
"1490",2001,1,"Causes",11
"1491",2001,1,"Causes",43
"1492",2001,1,"Causes",2
"1493",2001,1,"Causes",19
"1494",2001,1,"Causes",1
"1495",2001,1,"Causes",2
"1496",2001,1,"Causes",1
"1497",2001,1,"Causes",3
"1498",2001,1,"Causes",8
"1499",2001,1,"Causes",1
"1500",2001,1,"Causes",3
"1501",2002,1,"Causes",4
"1502",2002,1,"Causes",11
"1503",2002,1,"Causes",2
"1504",2002,1,"Causes",2
"1505",2002,1,"Causes",5
"1506",2002,1,"Causes",78
"1507",2002,1,"Causes",9
"1508",2002,1,"Causes",30
"1509",2002,1,"Causes",14
"1510",2002,1,"Causes",36
"1511",2002,1,"Causes",11
"1512",2002,1,"Causes",5
"1513",2002,1,"Causes",9
"1514",2002,1,"Causes",1
"1515",2002,1,"Causes",95
"1516",2002,1,"Causes",4
"1517",2002,1,"Causes",17
"1518",2002,1,"Causes",1
"1519",2002,1,"Causes",2
"1520",2002,1,"Causes",23
"1521",2002,1,"Causes",1
"1522",2002,1,"Causes",14
"1523",2002,1,"Causes",2
"1524",2002,1,"Causes",2
"1525",2002,1,"Causes",8
"1526",2002,1,"Causes",14
"1527",2002,1,"Causes",1
"1528",2002,1,"Causes",3
"1529",2002,1,"Causes",4
"1530",2002,1,"Causes",1
"1531",2002,1,"Causes",43
"1532",2002,1,"Causes",42
"1533",2002,1,"Causes",1
"1534",2002,1,"Causes",4
"1535",2002,1,"Causes",3
"1536",2002,1,"Causes",2
"1537",2002,1,"Causes",2
"1538",2002,1,"Causes",8
"1539",2002,1,"Causes",13
"1540",2002,1,"Causes",30
"1541",2002,1,"Causes",24
"1542",2002,1,"Causes",8
"1543",2002,1,"Causes",9
"1544",2002,1,"Causes",9
"1545",2002,1,"Causes",58
"1546",2002,1,"Causes",5
"1547",2002,1,"Causes",5
"1548",2002,1,"Causes",38
"1549",2002,1,"Causes",5
"1550",2002,1,"Causes",5
"1551",2002,1,"Causes",1
"1552",2002,1,"Causes",4
"1553",2002,1,"Causes",15
"1554",2002,1,"Causes",7
"1555",2002,1,"Causes",15
"1556",2002,1,"Causes",3
"1557",2002,1,"Causes",5
"1558",2002,1,"Causes",10
"1559",2002,1,"Causes",1
"1560",2002,1,"Causes",4
"1561",2002,1,"Causes",5
"1562",2002,1,"Causes",1
"1563",2002,1,"Causes",1
"1564",2002,1,"Causes",7
"1565",2002,1,"Causes",3
"1566",2002,1,"Causes",3
"1567",2003,1,"Causes",6
"1568",2003,1,"Causes",3
"1569",2003,1,"Causes",24
"1570",2003,1,"Causes",10
"1571",2003,1,"Causes",2
"1572",2003,1,"Causes",3
"1573",2003,1,"Causes",4
"1574",2003,1,"Causes",11
"1575",2003,1,"Causes",11
"1576",2003,1,"Causes",28
"1577",2003,1,"Causes",15
"1578",2003,1,"Causes",25
"1579",2003,1,"Causes",4
"1580",2003,1,"Causes",139
"1581",2003,1,"Causes",6
"1582",2003,1,"Causes",4
"1583",2003,1,"Causes",65
"1584",2003,1,"Causes",58
"1585",2003,1,"Causes",105
"1586",2003,1,"Causes",1
"1587",2003,1,"Causes",12
"1588",2003,1,"Causes",7
"1589",2003,1,"Causes",16
"1590",2003,1,"Causes",1
"1591",2003,1,"Causes",8
"1592",2003,1,"Causes",2
"1593",2003,1,"Causes",2
"1594",2003,1,"Causes",1
"1595",2003,1,"Causes",65
"1596",2003,1,"Causes",7
"1597",2003,1,"Causes",8
"1598",2003,1,"Causes",8
"1599",2003,1,"Causes",23
"1600",2003,1,"Causes",29
"1601",2003,1,"Causes",4
"1602",2003,1,"Causes",2
"1603",2003,1,"Causes",29
"1604",2003,1,"Causes",4
"1605",2003,1,"Causes",3
"1606",2003,1,"Causes",5
"1607",2003,1,"Causes",1
"1608",2003,1,"Causes",23
"1609",2003,1,"Causes",1
"1610",2003,1,"Causes",4
"1611",2003,1,"Causes",5
"1612",2003,1,"Causes",1
"1613",2003,1,"Causes",16
"1614",2003,1,"Causes",27
"1615",2003,1,"Causes",5
"1616",2003,1,"Causes",3
"1617",2003,1,"Causes",1
"1618",2003,1,"Causes",1
"1619",2003,1,"Causes",2
"1620",2003,1,"Causes",15
"1621",2003,1,"Causes",1
"1622",2003,1,"Causes",1
"1623",2003,1,"Causes",5
"1624",2003,1,"Causes",12
"1625",2003,1,"Causes",2
"1626",2003,1,"Causes",1
"1627",2003,1,"Causes",1
"1628",2003,1,"Causes",16
"1629",2003,1,"Causes",4
"1630",2003,1,"Causes",9
"1631",2003,1,"Causes",2
"1632",2003,1,"Causes",1
"1633",2004,1,"Causes",1
"1634",2004,1,"Causes",4
"1635",2004,1,"Causes",3
"1636",2004,1,"Causes",10
"1637",2004,1,"Causes",91
"1638",2004,1,"Causes",52
"1639",2004,1,"Causes",25
"1640",2004,1,"Causes",13
"1641",2004,1,"Causes",5
"1642",2004,1,"Causes",31
"1643",2004,1,"Causes",118
"1644",2004,1,"Causes",2
"1645",2004,1,"Causes",4
"1646",2004,1,"Causes",2
"1647",2004,1,"Causes",9
"1648",2004,1,"Causes",14
"1649",2004,1,"Causes",1
"1650",2004,1,"Causes",16
"1651",2004,1,"Causes",5
"1652",2004,1,"Causes",4
"1653",2004,1,"Causes",48
"1654",2004,1,"Causes",6
"1655",2004,1,"Causes",7
"1656",2004,1,"Causes",1
"1657",2004,1,"Causes",12
"1658",2004,1,"Causes",22
"1659",2004,1,"Causes",4
"1660",2004,1,"Causes",38
"1661",2004,1,"Causes",2
"1662",2004,1,"Causes",1
"1663",2004,1,"Causes",32
"1664",2004,1,"Causes",17
"1665",2004,1,"Causes",37
"1666",2004,1,"Causes",79
"1667",2004,1,"Causes",20
"1668",2004,1,"Causes",6
"1669",2004,1,"Causes",2
"1670",2004,1,"Causes",10
"1671",2004,1,"Causes",3
"1672",2004,1,"Causes",3
"1673",2004,1,"Causes",3
"1674",2004,1,"Causes",1
"1675",2004,1,"Causes",44
"1676",2004,1,"Causes",3
"1677",2004,1,"Causes",14
"1678",2004,1,"Causes",11
"1679",2004,1,"Causes",5
"1680",2004,1,"Causes",14
"1681",2004,1,"Causes",1
"1682",2004,1,"Causes",1
"1683",2004,1,"Causes",14
"1684",2004,1,"Causes",2
"1685",2004,1,"Causes",1
"1686",2004,1,"Causes",6
"1687",2004,1,"Causes",1
"1688",2004,1,"Causes",1
"1689",2004,1,"Causes",2
"1690",2004,1,"Causes",1
"1691",2004,1,"Causes",6
"1692",2004,1,"Causes",1
"1693",2004,1,"Causes",1
"1694",2004,1,"Causes",1
"1695",2005,1,"Causes",9
"1696",2005,1,"Causes",2
"1697",2005,1,"Causes",11
"1698",2005,1,"Causes",2
"1699",2005,1,"Causes",1
"1700",2005,1,"Causes",6
"1701",2005,1,"Causes",1
"1702",2005,1,"Causes",3
"1703",2005,1,"Causes",2
"1704",2005,1,"Causes",4
"1705",2005,1,"Causes",1
"1706",2005,1,"Causes",58
"1707",2005,1,"Causes",4
"1708",2005,1,"Causes",3
"1709",2005,1,"Causes",4
"1710",2005,1,"Causes",4
"1711",2005,1,"Causes",12
"1712",2005,1,"Causes",13
"1713",2005,1,"Causes",2
"1714",2005,1,"Causes",108
"1715",2005,1,"Causes",6
"1716",2005,1,"Causes",3
"1717",2005,1,"Causes",32
"1718",2005,1,"Causes",40
"1719",2005,1,"Causes",3
"1720",2005,1,"Causes",82
"1721",2005,1,"Causes",5
"1722",2005,1,"Causes",41
"1723",2005,1,"Causes",1
"1724",2005,1,"Causes",33
"1725",2005,1,"Causes",14
"1726",2005,1,"Causes",15
"1727",2005,1,"Causes",4
"1728",2005,1,"Causes",4
"1729",2005,1,"Causes",22
"1730",2005,1,"Causes",2
"1731",2005,1,"Causes",21
"1732",2005,1,"Causes",1
"1733",2005,1,"Causes",27
"1734",2005,1,"Causes",62
"1735",2005,1,"Causes",6
"1736",2005,1,"Causes",1
"1737",2005,1,"Causes",2
"1738",2005,1,"Causes",5
"1739",2005,1,"Causes",4
"1740",2005,1,"Causes",13
"1741",2005,1,"Causes",2
"1742",2005,1,"Causes",2
"1743",2005,1,"Causes",50
"1744",2005,1,"Causes",8
"1745",2005,1,"Causes",2
"1746",2005,1,"Causes",40
"1747",2005,1,"Causes",2
"1748",2005,1,"Causes",10
"1749",2005,1,"Causes",1
"1750",2005,1,"Causes",11
"1751",2005,1,"Causes",1
"1752",2005,1,"Causes",1
"1753",2005,1,"Causes",4
"1754",2005,1,"Causes",4
"1755",2005,1,"Causes",1
"1756",2005,1,"Causes",1
"1757",2005,1,"Causes",5
"1758",2005,1,"Causes",1
"1759",2005,1,"Causes",20
"1760",2005,1,"Causes",4
"1761",2005,1,"Causes",4
"1762",2005,1,"Causes",4
"1763",2005,1,"Causes",4
"1764",2005,1,"Causes",1
"1765",2005,1,"Causes",1
"1766",2005,1,"Causes",4
"1767",2005,1,"Causes",5
"1768",2005,1,"Causes",3
"1769",2006,1,"Causes",10
"1770",2006,1,"Causes",3
"1771",2006,1,"Causes",15
"1772",2006,1,"Causes",2
"1773",2006,1,"Causes",1
"1774",2006,1,"Causes",1
"1775",2006,1,"Causes",96
"1776",2006,1,"Causes",10
"1777",2006,1,"Causes",7
"1778",2006,1,"Causes",5
"1779",2006,1,"Causes",15
"1780",2006,1,"Causes",12
"1781",2006,1,"Causes",5
"1782",2006,1,"Causes",46
"1783",2006,1,"Causes",21
"1784",2006,1,"Causes",3
"1785",2006,1,"Causes",2
"1786",2006,1,"Causes",109
"1787",2006,1,"Causes",67
"1788",2006,1,"Causes",4
"1789",2006,1,"Causes",1
"1790",2006,1,"Causes",10
"1791",2006,1,"Causes",2
"1792",2006,1,"Causes",4
"1793",2006,1,"Causes",26
"1794",2006,1,"Causes",3
"1795",2006,1,"Causes",5
"1796",2006,1,"Causes",1
"1797",2006,1,"Causes",1
"1798",2006,1,"Causes",10
"1799",2006,1,"Causes",3
"1800",2006,1,"Causes",19
"1801",2006,1,"Causes",3
"1802",2006,1,"Causes",67
"1803",2006,1,"Causes",104
"1804",2006,1,"Causes",4
"1805",2006,1,"Causes",3
